DATE_SK,DATE_VALUE,DATE_NUM,YEAR_MONTH_NUMBER,CALENDAR_QUARTER,MONTH_NUM,MONTH_NAME,MONTH_SHORT_NAME,WEEK_NUM,DAY_NUM_OF_YEAR,DAY_NUM_OF_MONTH,DAY_NUM_OF_WEEK,DAY_NAME,DAY_SHORT_NAME,QUARTER_NUM,YEAR_QUARTER_NUM,DAY_NUM_OF_QUARTER
20331021,2033-10-21,20331021,203310,Qtr 4,10,October,Oct,42,294,21,6,Friday,Fri,4,20334,21
20331022,2033-10-22,20331022,203310,Qtr 4,10,October,Oct,42,295,22,7,Saturday,Sat,4,20334,22
20331023,2033-10-23,20331023,203310,Qtr 4,10,October,Oct,42,296,23,1,Sunday,Sun,4,20334,23
20331024,2033-10-24,20331024,203310,Qtr 4,10,October,Oct,43,297,24,2,Monday,Mon,4,20334,24
20331025,2033-10-25,20331025,203310,Qtr 4,10,October,Oct,43,298,25,3,Tuesday,Tue,4,20334,25
20331026,2033-10-26,20331026,203310,Qtr 4,10,October,Oct,43,299,26,4,Wednesday,Wed,4,20334,26
20331027,2033-10-27,20331027,203310,Qtr 4,10,October,Oct,43,300,27,5,Thursday,Thu,4,20334,27
20331028,2033-10-28,20331028,203310,Qtr 4,10,October,Oct,43,301,28,6,Friday,Fri,4,20334,28
20331029,2033-10-29,20331029,203310,Qtr 4,10,October,Oct,43,302,29,7,Saturday,Sat,4,20334,29
20331030,2033-10-30,20331030,203310,Qtr 4,10,October,Oct,43,303,30,1,Sunday,Sun,4,20334,30
20331031,2033-10-31,20331031,203310,Qtr 4,10,October,Oct,44,304,31,2,Monday,Mon,4,20334,31
20331101,2033-11-01,20331101,203311,Qtr 4,11,November,Nov,44,305,1,3,Tuesday,Tue,4,20334,32
20331102,2033-11-02,20331102,203311,Qtr 4,11,November,Nov,44,306,2,4,Wednesday,Wed,4,20334,33
20331103,2033-11-03,20331103,203311,Qtr 4,11,November,Nov,44,307,3,5,Thursday,Thu,4,20334,34
20331104,2033-11-04,20331104,203311,Qtr 4,11,November,Nov,44,308,4,6,Friday,Fri,4,20334,35
20331105,2033-11-05,20331105,203311,Qtr 4,11,November,Nov,44,309,5,7,Saturday,Sat,4,20334,36
20331106,2033-11-06,20331106,203311,Qtr 4,11,November,Nov,44,310,6,1,Sunday,Sun,4,20334,37
20331107,2033-11-07,20331107,203311,Qtr 4,11,November,Nov,45,311,7,2,Monday,Mon,4,20334,38
20331108,2033-11-08,20331108,203311,Qtr 4,11,November,Nov,45,312,8,3,Tuesday,Tue,4,20334,39
20331109,2033-11-09,20331109,203311,Qtr 4,11,November,Nov,45,313,9,4,Wednesday,Wed,4,20334,40
20331110,2033-11-10,20331110,203311,Qtr 4,11,November,Nov,45,314,10,5,Thursday,Thu,4,20334,41
20331111,2033-11-11,20331111,203311,Qtr 4,11,November,Nov,45,315,11,6,Friday,Fri,4,20334,42
20331112,2033-11-12,20331112,203311,Qtr 4,11,November,Nov,45,316,12,7,Saturday,Sat,4,20334,43
20331113,2033-11-13,20331113,203311,Qtr 4,11,November,Nov,45,317,13,1,Sunday,Sun,4,20334,44
20331114,2033-11-14,20331114,203311,Qtr 4,11,November,Nov,46,318,14,2,Monday,Mon,4,20334,45
20331115,2033-11-15,20331115,203311,Qtr 4,11,November,Nov,46,319,15,3,Tuesday,Tue,4,20334,46
20331116,2033-11-16,20331116,203311,Qtr 4,11,November,Nov,46,320,16,4,Wednesday,Wed,4,20334,47
20331117,2033-11-17,20331117,203311,Qtr 4,11,November,Nov,46,321,17,5,Thursday,Thu,4,20334,48
20331118,2033-11-18,20331118,203311,Qtr 4,11,November,Nov,46,322,18,6,Friday,Fri,4,20334,49
20331119,2033-11-19,20331119,203311,Qtr 4,11,November,Nov,46,323,19,7,Saturday,Sat,4,20334,50
20331120,2033-11-20,20331120,203311,Qtr 4,11,November,Nov,46,324,20,1,Sunday,Sun,4,20334,51
20331121,2033-11-21,20331121,203311,Qtr 4,11,November,Nov,47,325,21,2,Monday,Mon,4,20334,52
20331122,2033-11-22,20331122,203311,Qtr 4,11,November,Nov,47,326,22,3,Tuesday,Tue,4,20334,53
20331123,2033-11-23,20331123,203311,Qtr 4,11,November,Nov,47,327,23,4,Wednesday,Wed,4,20334,54
20331124,2033-11-24,20331124,203311,Qtr 4,11,November,Nov,47,328,24,5,Thursday,Thu,4,20334,55
20331125,2033-11-25,20331125,203311,Qtr 4,11,November,Nov,47,329,25,6,Friday,Fri,4,20334,56
20331126,2033-11-26,20331126,203311,Qtr 4,11,November,Nov,47,330,26,7,Saturday,Sat,4,20334,57
20331127,2033-11-27,20331127,203311,Qtr 4,11,November,Nov,47,331,27,1,Sunday,Sun,4,20334,58
20331128,2033-11-28,20331128,203311,Qtr 4,11,November,Nov,48,332,28,2,Monday,Mon,4,20334,59
20331129,2033-11-29,20331129,203311,Qtr 4,11,November,Nov,48,333,29,3,Tuesday,Tue,4,20334,60
20331130,2033-11-30,20331130,203311,Qtr 4,11,November,Nov,48,334,30,4,Wednesday,Wed,4,20334,61
20331201,2033-12-01,20331201,203312,Qtr 4,12,December,Dec,48,335,1,5,Thursday,Thu,4,20334,62
20331202,2033-12-02,20331202,203312,Qtr 4,12,December,Dec,48,336,2,6,Friday,Fri,4,20334,63
20331203,2033-12-03,20331203,203312,Qtr 4,12,December,Dec,48,337,3,7,Saturday,Sat,4,20334,64
20331204,2033-12-04,20331204,203312,Qtr 4,12,December,Dec,48,338,4,1,Sunday,Sun,4,20334,65
20331205,2033-12-05,20331205,203312,Qtr 4,12,December,Dec,49,339,5,2,Monday,Mon,4,20334,66
20331206,2033-12-06,20331206,203312,Qtr 4,12,December,Dec,49,340,6,3,Tuesday,Tue,4,20334,67
20331207,2033-12-07,20331207,203312,Qtr 4,12,December,Dec,49,341,7,4,Wednesday,Wed,4,20334,68
20331208,2033-12-08,20331208,203312,Qtr 4,12,December,Dec,49,342,8,5,Thursday,Thu,4,20334,69
20331209,2033-12-09,20331209,203312,Qtr 4,12,December,Dec,49,343,9,6,Friday,Fri,4,20334,70
20331210,2033-12-10,20331210,203312,Qtr 4,12,December,Dec,49,344,10,7,Saturday,Sat,4,20334,71
20331211,2033-12-11,20331211,203312,Qtr 4,12,December,Dec,49,345,11,1,Sunday,Sun,4,20334,72
20331212,2033-12-12,20331212,203312,Qtr 4,12,December,Dec,50,346,12,2,Monday,Mon,4,20334,73
20331213,2033-12-13,20331213,203312,Qtr 4,12,December,Dec,50,347,13,3,Tuesday,Tue,4,20334,74
20331214,2033-12-14,20331214,203312,Qtr 4,12,December,Dec,50,348,14,4,Wednesday,Wed,4,20334,75
20331215,2033-12-15,20331215,203312,Qtr 4,12,December,Dec,50,349,15,5,Thursday,Thu,4,20334,76
20331216,2033-12-16,20331216,203312,Qtr 4,12,December,Dec,50,350,16,6,Friday,Fri,4,20334,77
20331217,2033-12-17,20331217,203312,Qtr 4,12,December,Dec,50,351,17,7,Saturday,Sat,4,20334,78
20331218,2033-12-18,20331218,203312,Qtr 4,12,December,Dec,50,352,18,1,Sunday,Sun,4,20334,79
20331219,2033-12-19,20331219,203312,Qtr 4,12,December,Dec,51,353,19,2,Monday,Mon,4,20334,80
20331220,2033-12-20,20331220,203312,Qtr 4,12,December,Dec,51,354,20,3,Tuesday,Tue,4,20334,81
20331221,2033-12-21,20331221,203312,Qtr 4,12,December,Dec,51,355,21,4,Wednesday,Wed,4,20334,82
20331222,2033-12-22,20331222,203312,Qtr 4,12,December,Dec,51,356,22,5,Thursday,Thu,4,20334,83
20331223,2033-12-23,20331223,203312,Qtr 4,12,December,Dec,51,357,23,6,Friday,Fri,4,20334,84
20331224,2033-12-24,20331224,203312,Qtr 4,12,December,Dec,51,358,24,7,Saturday,Sat,4,20334,85
20331225,2033-12-25,20331225,203312,Qtr 4,12,December,Dec,51,359,25,1,Sunday,Sun,4,20334,86
20331226,2033-12-26,20331226,203312,Qtr 4,12,December,Dec,52,360,26,2,Monday,Mon,4,20334,87
20331227,2033-12-27,20331227,203312,Qtr 4,12,December,Dec,52,361,27,3,Tuesday,Tue,4,20334,88
20331228,2033-12-28,20331228,203312,Qtr 4,12,December,Dec,52,362,28,4,Wednesday,Wed,4,20334,89
20331229,2033-12-29,20331229,203312,Qtr 4,12,December,Dec,52,363,29,5,Thursday,Thu,4,20334,90
20331230,2033-12-30,20331230,203312,Qtr 4,12,December,Dec,52,364,30,6,Friday,Fri,4,20334,91
20331231,2033-12-31,20331231,203312,Qtr 4,12,December,Dec,52,365,31,7,Saturday,Sat,4,20334,92
20340101,2034-01-01,20340101,203401,Qtr 1,1,January,Jan,52,1,1,1,Sunday,Sun,1,20341,1
20340102,2034-01-02,20340102,203401,Qtr 1,1,January,Jan,1,2,2,2,Monday,Mon,1,20341,2
20340103,2034-01-03,20340103,203401,Qtr 1,1,January,Jan,1,3,3,3,Tuesday,Tue,1,20341,3
20340104,2034-01-04,20340104,203401,Qtr 1,1,January,Jan,1,4,4,4,Wednesday,Wed,1,20341,4
20340105,2034-01-05,20340105,203401,Qtr 1,1,January,Jan,1,5,5,5,Thursday,Thu,1,20341,5
20340106,2034-01-06,20340106,203401,Qtr 1,1,January,Jan,1,6,6,6,Friday,Fri,1,20341,6
20340107,2034-01-07,20340107,203401,Qtr 1,1,January,Jan,1,7,7,7,Saturday,Sat,1,20341,7
20340108,2034-01-08,20340108,203401,Qtr 1,1,January,Jan,1,8,8,1,Sunday,Sun,1,20341,8
20340109,2034-01-09,20340109,203401,Qtr 1,1,January,Jan,2,9,9,2,Monday,Mon,1,20341,9
20340110,2034-01-10,20340110,203401,Qtr 1,1,January,Jan,2,10,10,3,Tuesday,Tue,1,20341,10
20340111,2034-01-11,20340111,203401,Qtr 1,1,January,Jan,2,11,11,4,Wednesday,Wed,1,20341,11
20340112,2034-01-12,20340112,203401,Qtr 1,1,January,Jan,2,12,12,5,Thursday,Thu,1,20341,12
20340113,2034-01-13,20340113,203401,Qtr 1,1,January,Jan,2,13,13,6,Friday,Fri,1,20341,13
20340114,2034-01-14,20340114,203401,Qtr 1,1,January,Jan,2,14,14,7,Saturday,Sat,1,20341,14
20340115,2034-01-15,20340115,203401,Qtr 1,1,January,Jan,2,15,15,1,Sunday,Sun,1,20341,15
20340116,2034-01-16,20340116,203401,Qtr 1,1,January,Jan,3,16,16,2,Monday,Mon,1,20341,16
20340117,2034-01-17,20340117,203401,Qtr 1,1,January,Jan,3,17,17,3,Tuesday,Tue,1,20341,17
20340118,2034-01-18,20340118,203401,Qtr 1,1,January,Jan,3,18,18,4,Wednesday,Wed,1,20341,18
20340119,2034-01-19,20340119,203401,Qtr 1,1,January,Jan,3,19,19,5,Thursday,Thu,1,20341,19
20340120,2034-01-20,20340120,203401,Qtr 1,1,January,Jan,3,20,20,6,Friday,Fri,1,20341,20
20340121,2034-01-21,20340121,203401,Qtr 1,1,January,Jan,3,21,21,7,Saturday,Sat,1,20341,21
20340122,2034-01-22,20340122,203401,Qtr 1,1,January,Jan,3,22,22,1,Sunday,Sun,1,20341,22
20340123,2034-01-23,20340123,203401,Qtr 1,1,January,Jan,4,23,23,2,Monday,Mon,1,20341,23
20340124,2034-01-24,20340124,203401,Qtr 1,1,January,Jan,4,24,24,3,Tuesday,Tue,1,20341,24
20340125,2034-01-25,20340125,203401,Qtr 1,1,January,Jan,4,25,25,4,Wednesday,Wed,1,20341,25
20340126,2034-01-26,20340126,203401,Qtr 1,1,January,Jan,4,26,26,5,Thursday,Thu,1,20341,26
20340127,2034-01-27,20340127,203401,Qtr 1,1,January,Jan,4,27,27,6,Friday,Fri,1,20341,27
20340128,2034-01-28,20340128,203401,Qtr 1,1,January,Jan,4,28,28,7,Saturday,Sat,1,20341,28
20340129,2034-01-29,20340129,203401,Qtr 1,1,January,Jan,4,29,29,1,Sunday,Sun,1,20341,29
20340130,2034-01-30,20340130,203401,Qtr 1,1,January,Jan,5,30,30,2,Monday,Mon,1,20341,30
20340131,2034-01-31,20340131,203401,Qtr 1,1,January,Jan,5,31,31,3,Tuesday,Tue,1,20341,31
20340201,2034-02-01,20340201,203402,Qtr 1,2,February,Feb,5,32,1,4,Wednesday,Wed,1,20341,32
20340202,2034-02-02,20340202,203402,Qtr 1,2,February,Feb,5,33,2,5,Thursday,Thu,1,20341,33
20340203,2034-02-03,20340203,203402,Qtr 1,2,February,Feb,5,34,3,6,Friday,Fri,1,20341,34
20340204,2034-02-04,20340204,203402,Qtr 1,2,February,Feb,5,35,4,7,Saturday,Sat,1,20341,35
20340205,2034-02-05,20340205,203402,Qtr 1,2,February,Feb,5,36,5,1,Sunday,Sun,1,20341,36
20340206,2034-02-06,20340206,203402,Qtr 1,2,February,Feb,6,37,6,2,Monday,Mon,1,20341,37
20340207,2034-02-07,20340207,203402,Qtr 1,2,February,Feb,6,38,7,3,Tuesday,Tue,1,20341,38
20340208,2034-02-08,20340208,203402,Qtr 1,2,February,Feb,6,39,8,4,Wednesday,Wed,1,20341,39
20340209,2034-02-09,20340209,203402,Qtr 1,2,February,Feb,6,40,9,5,Thursday,Thu,1,20341,40
20340210,2034-02-10,20340210,203402,Qtr 1,2,February,Feb,6,41,10,6,Friday,Fri,1,20341,41
20340211,2034-02-11,20340211,203402,Qtr 1,2,February,Feb,6,42,11,7,Saturday,Sat,1,20341,42
20340212,2034-02-12,20340212,203402,Qtr 1,2,February,Feb,6,43,12,1,Sunday,Sun,1,20341,43
20340213,2034-02-13,20340213,203402,Qtr 1,2,February,Feb,7,44,13,2,Monday,Mon,1,20341,44
20340214,2034-02-14,20340214,203402,Qtr 1,2,February,Feb,7,45,14,3,Tuesday,Tue,1,20341,45
20340215,2034-02-15,20340215,203402,Qtr 1,2,February,Feb,7,46,15,4,Wednesday,Wed,1,20341,46
20340216,2034-02-16,20340216,203402,Qtr 1,2,February,Feb,7,47,16,5,Thursday,Thu,1,20341,47
20340217,2034-02-17,20340217,203402,Qtr 1,2,February,Feb,7,48,17,6,Friday,Fri,1,20341,48
20340218,2034-02-18,20340218,203402,Qtr 1,2,February,Feb,7,49,18,7,Saturday,Sat,1,20341,49
20340219,2034-02-19,20340219,203402,Qtr 1,2,February,Feb,7,50,19,1,Sunday,Sun,1,20341,50
20340220,2034-02-20,20340220,203402,Qtr 1,2,February,Feb,8,51,20,2,Monday,Mon,1,20341,51
20340221,2034-02-21,20340221,203402,Qtr 1,2,February,Feb,8,52,21,3,Tuesday,Tue,1,20341,52
20340222,2034-02-22,20340222,203402,Qtr 1,2,February,Feb,8,53,22,4,Wednesday,Wed,1,20341,53
20340223,2034-02-23,20340223,203402,Qtr 1,2,February,Feb,8,54,23,5,Thursday,Thu,1,20341,54
20340224,2034-02-24,20340224,203402,Qtr 1,2,February,Feb,8,55,24,6,Friday,Fri,1,20341,55
20340225,2034-02-25,20340225,203402,Qtr 1,2,February,Feb,8,56,25,7,Saturday,Sat,1,20341,56
20340226,2034-02-26,20340226,203402,Qtr 1,2,February,Feb,8,57,26,1,Sunday,Sun,1,20341,57
20340227,2034-02-27,20340227,203402,Qtr 1,2,February,Feb,9,58,27,2,Monday,Mon,1,20341,58
20340228,2034-02-28,20340228,203402,Qtr 1,2,February,Feb,9,59,28,3,Tuesday,Tue,1,20341,59
20340301,2034-03-01,20340301,203403,Qtr 1,3,March,Mar,9,60,1,4,Wednesday,Wed,1,20341,60
20340302,2034-03-02,20340302,203403,Qtr 1,3,March,Mar,9,61,2,5,Thursday,Thu,1,20341,61
20340303,2034-03-03,20340303,203403,Qtr 1,3,March,Mar,9,62,3,6,Friday,Fri,1,20341,62
20340304,2034-03-04,20340304,203403,Qtr 1,3,March,Mar,9,63,4,7,Saturday,Sat,1,20341,63
20340305,2034-03-05,20340305,203403,Qtr 1,3,March,Mar,9,64,5,1,Sunday,Sun,1,20341,64
20340306,2034-03-06,20340306,203403,Qtr 1,3,March,Mar,10,65,6,2,Monday,Mon,1,20341,65
20340307,2034-03-07,20340307,203403,Qtr 1,3,March,Mar,10,66,7,3,Tuesday,Tue,1,20341,66
20340308,2034-03-08,20340308,203403,Qtr 1,3,March,Mar,10,67,8,4,Wednesday,Wed,1,20341,67
20340309,2034-03-09,20340309,203403,Qtr 1,3,March,Mar,10,68,9,5,Thursday,Thu,1,20341,68
20340310,2034-03-10,20340310,203403,Qtr 1,3,March,Mar,10,69,10,6,Friday,Fri,1,20341,69
20340311,2034-03-11,20340311,203403,Qtr 1,3,March,Mar,10,70,11,7,Saturday,Sat,1,20341,70
20340312,2034-03-12,20340312,203403,Qtr 1,3,March,Mar,10,71,12,1,Sunday,Sun,1,20341,71
20340313,2034-03-13,20340313,203403,Qtr 1,3,March,Mar,11,72,13,2,Monday,Mon,1,20341,72
20340314,2034-03-14,20340314,203403,Qtr 1,3,March,Mar,11,73,14,3,Tuesday,Tue,1,20341,73
20340315,2034-03-15,20340315,203403,Qtr 1,3,March,Mar,11,74,15,4,Wednesday,Wed,1,20341,74
20340316,2034-03-16,20340316,203403,Qtr 1,3,March,Mar,11,75,16,5,Thursday,Thu,1,20341,75
20340317,2034-03-17,20340317,203403,Qtr 1,3,March,Mar,11,76,17,6,Friday,Fri,1,20341,76
20340318,2034-03-18,20340318,203403,Qtr 1,3,March,Mar,11,77,18,7,Saturday,Sat,1,20341,77
20340319,2034-03-19,20340319,203403,Qtr 1,3,March,Mar,11,78,19,1,Sunday,Sun,1,20341,78
20340320,2034-03-20,20340320,203403,Qtr 1,3,March,Mar,12,79,20,2,Monday,Mon,1,20341,79
20340321,2034-03-21,20340321,203403,Qtr 1,3,March,Mar,12,80,21,3,Tuesday,Tue,1,20341,80
20340322,2034-03-22,20340322,203403,Qtr 1,3,March,Mar,12,81,22,4,Wednesday,Wed,1,20341,81
20340323,2034-03-23,20340323,203403,Qtr 1,3,March,Mar,12,82,23,5,Thursday,Thu,1,20341,82
20340324,2034-03-24,20340324,203403,Qtr 1,3,March,Mar,12,83,24,6,Friday,Fri,1,20341,83
20340325,2034-03-25,20340325,203403,Qtr 1,3,March,Mar,12,84,25,7,Saturday,Sat,1,20341,84
20340326,2034-03-26,20340326,203403,Qtr 1,3,March,Mar,12,85,26,1,Sunday,Sun,1,20341,85
20340327,2034-03-27,20340327,203403,Qtr 1,3,March,Mar,13,86,27,2,Monday,Mon,1,20341,86
20340328,2034-03-28,20340328,203403,Qtr 1,3,March,Mar,13,87,28,3,Tuesday,Tue,1,20341,87
20340329,2034-03-29,20340329,203403,Qtr 1,3,March,Mar,13,88,29,4,Wednesday,Wed,1,20341,88
20340330,2034-03-30,20340330,203403,Qtr 1,3,March,Mar,13,89,30,5,Thursday,Thu,1,20341,89
20340331,2034-03-31,20340331,203403,Qtr 1,3,March,Mar,13,90,31,6,Friday,Fri,1,20341,90
20340401,2034-04-01,20340401,203404,Qtr 2,4,April,Apr,13,91,1,7,Saturday,Sat,2,20342,1
20340402,2034-04-02,20340402,203404,Qtr 2,4,April,Apr,13,92,2,1,Sunday,Sun,2,20342,2
20340403,2034-04-03,20340403,203404,Qtr 2,4,April,Apr,14,93,3,2,Monday,Mon,2,20342,3
20340404,2034-04-04,20340404,203404,Qtr 2,4,April,Apr,14,94,4,3,Tuesday,Tue,2,20342,4
20340405,2034-04-05,20340405,203404,Qtr 2,4,April,Apr,14,95,5,4,Wednesday,Wed,2,20342,5
20340406,2034-04-06,20340406,203404,Qtr 2,4,April,Apr,14,96,6,5,Thursday,Thu,2,20342,6
20340407,2034-04-07,20340407,203404,Qtr 2,4,April,Apr,14,97,7,6,Friday,Fri,2,20342,7
20340408,2034-04-08,20340408,203404,Qtr 2,4,April,Apr,14,98,8,7,Saturday,Sat,2,20342,8
20340409,2034-04-09,20340409,203404,Qtr 2,4,April,Apr,14,99,9,1,Sunday,Sun,2,20342,9
20340410,2034-04-10,20340410,203404,Qtr 2,4,April,Apr,15,100,10,2,Monday,Mon,2,20342,10
20340411,2034-04-11,20340411,203404,Qtr 2,4,April,Apr,15,101,11,3,Tuesday,Tue,2,20342,11
20340412,2034-04-12,20340412,203404,Qtr 2,4,April,Apr,15,102,12,4,Wednesday,Wed,2,20342,12
20340413,2034-04-13,20340413,203404,Qtr 2,4,April,Apr,15,103,13,5,Thursday,Thu,2,20342,13
20340414,2034-04-14,20340414,203404,Qtr 2,4,April,Apr,15,104,14,6,Friday,Fri,2,20342,14
20340415,2034-04-15,20340415,203404,Qtr 2,4,April,Apr,15,105,15,7,Saturday,Sat,2,20342,15
20340416,2034-04-16,20340416,203404,Qtr 2,4,April,Apr,15,106,16,1,Sunday,Sun,2,20342,16
20340417,2034-04-17,20340417,203404,Qtr 2,4,April,Apr,16,107,17,2,Monday,Mon,2,20342,17
20340418,2034-04-18,20340418,203404,Qtr 2,4,April,Apr,16,108,18,3,Tuesday,Tue,2,20342,18
20340419,2034-04-19,20340419,203404,Qtr 2,4,April,Apr,16,109,19,4,Wednesday,Wed,2,20342,19
20340420,2034-04-20,20340420,203404,Qtr 2,4,April,Apr,16,110,20,5,Thursday,Thu,2,20342,20
20340421,2034-04-21,20340421,203404,Qtr 2,4,April,Apr,16,111,21,6,Friday,Fri,2,20342,21
20340422,2034-04-22,20340422,203404,Qtr 2,4,April,Apr,16,112,22,7,Saturday,Sat,2,20342,22
20340423,2034-04-23,20340423,203404,Qtr 2,4,April,Apr,16,113,23,1,Sunday,Sun,2,20342,23
20340424,2034-04-24,20340424,203404,Qtr 2,4,April,Apr,17,114,24,2,Monday,Mon,2,20342,24
20340425,2034-04-25,20340425,203404,Qtr 2,4,April,Apr,17,115,25,3,Tuesday,Tue,2,20342,25
20340426,2034-04-26,20340426,203404,Qtr 2,4,April,Apr,17,116,26,4,Wednesday,Wed,2,20342,26
20340427,2034-04-27,20340427,203404,Qtr 2,4,April,Apr,17,117,27,5,Thursday,Thu,2,20342,27
20340428,2034-04-28,20340428,203404,Qtr 2,4,April,Apr,17,118,28,6,Friday,Fri,2,20342,28
20340429,2034-04-29,20340429,203404,Qtr 2,4,April,Apr,17,119,29,7,Saturday,Sat,2,20342,29
20340430,2034-04-30,20340430,203404,Qtr 2,4,April,Apr,17,120,30,1,Sunday,Sun,2,20342,30
20340501,2034-05-01,20340501,203405,Qtr 2,5,May,May,18,121,1,2,Monday,Mon,2,20342,31
20340502,2034-05-02,20340502,203405,Qtr 2,5,May,May,18,122,2,3,Tuesday,Tue,2,20342,32
20340503,2034-05-03,20340503,203405,Qtr 2,5,May,May,18,123,3,4,Wednesday,Wed,2,20342,33
20340504,2034-05-04,20340504,203405,Qtr 2,5,May,May,18,124,4,5,Thursday,Thu,2,20342,34
20340505,2034-05-05,20340505,203405,Qtr 2,5,May,May,18,125,5,6,Friday,Fri,2,20342,35
20340506,2034-05-06,20340506,203405,Qtr 2,5,May,May,18,126,6,7,Saturday,Sat,2,20342,36
20340507,2034-05-07,20340507,203405,Qtr 2,5,May,May,18,127,7,1,Sunday,Sun,2,20342,37
20340508,2034-05-08,20340508,203405,Qtr 2,5,May,May,19,128,8,2,Monday,Mon,2,20342,38
20340509,2034-05-09,20340509,203405,Qtr 2,5,May,May,19,129,9,3,Tuesday,Tue,2,20342,39
20340510,2034-05-10,20340510,203405,Qtr 2,5,May,May,19,130,10,4,Wednesday,Wed,2,20342,40
20340511,2034-05-11,20340511,203405,Qtr 2,5,May,May,19,131,11,5,Thursday,Thu,2,20342,41
20340512,2034-05-12,20340512,203405,Qtr 2,5,May,May,19,132,12,6,Friday,Fri,2,20342,42
20340513,2034-05-13,20340513,203405,Qtr 2,5,May,May,19,133,13,7,Saturday,Sat,2,20342,43
20340514,2034-05-14,20340514,203405,Qtr 2,5,May,May,19,134,14,1,Sunday,Sun,2,20342,44
20340515,2034-05-15,20340515,203405,Qtr 2,5,May,May,20,135,15,2,Monday,Mon,2,20342,45
20340516,2034-05-16,20340516,203405,Qtr 2,5,May,May,20,136,16,3,Tuesday,Tue,2,20342,46
20340517,2034-05-17,20340517,203405,Qtr 2,5,May,May,20,137,17,4,Wednesday,Wed,2,20342,47
20340518,2034-05-18,20340518,203405,Qtr 2,5,May,May,20,138,18,5,Thursday,Thu,2,20342,48
20340519,2034-05-19,20340519,203405,Qtr 2,5,May,May,20,139,19,6,Friday,Fri,2,20342,49
20340520,2034-05-20,20340520,203405,Qtr 2,5,May,May,20,140,20,7,Saturday,Sat,2,20342,50
20340521,2034-05-21,20340521,203405,Qtr 2,5,May,May,20,141,21,1,Sunday,Sun,2,20342,51
20340522,2034-05-22,20340522,203405,Qtr 2,5,May,May,21,142,22,2,Monday,Mon,2,20342,52
20340523,2034-05-23,20340523,203405,Qtr 2,5,May,May,21,143,23,3,Tuesday,Tue,2,20342,53
20340524,2034-05-24,20340524,203405,Qtr 2,5,May,May,21,144,24,4,Wednesday,Wed,2,20342,54
20340525,2034-05-25,20340525,203405,Qtr 2,5,May,May,21,145,25,5,Thursday,Thu,2,20342,55
20340526,2034-05-26,20340526,203405,Qtr 2,5,May,May,21,146,26,6,Friday,Fri,2,20342,56
20340527,2034-05-27,20340527,203405,Qtr 2,5,May,May,21,147,27,7,Saturday,Sat,2,20342,57
20340528,2034-05-28,20340528,203405,Qtr 2,5,May,May,21,148,28,1,Sunday,Sun,2,20342,58
20340529,2034-05-29,20340529,203405,Qtr 2,5,May,May,22,149,29,2,Monday,Mon,2,20342,59
20340530,2034-05-30,20340530,203405,Qtr 2,5,May,May,22,150,30,3,Tuesday,Tue,2,20342,60
20340531,2034-05-31,20340531,203405,Qtr 2,5,May,May,22,151,31,4,Wednesday,Wed,2,20342,61
20340601,2034-06-01,20340601,203406,Qtr 2,6,June,Jun,22,152,1,5,Thursday,Thu,2,20342,62
20340602,2034-06-02,20340602,203406,Qtr 2,6,June,Jun,22,153,2,6,Friday,Fri,2,20342,63
20340603,2034-06-03,20340603,203406,Qtr 2,6,June,Jun,22,154,3,7,Saturday,Sat,2,20342,64
20340604,2034-06-04,20340604,203406,Qtr 2,6,June,Jun,22,155,4,1,Sunday,Sun,2,20342,65
20340605,2034-06-05,20340605,203406,Qtr 2,6,June,Jun,23,156,5,2,Monday,Mon,2,20342,66
20340606,2034-06-06,20340606,203406,Qtr 2,6,June,Jun,23,157,6,3,Tuesday,Tue,2,20342,67
20340607,2034-06-07,20340607,203406,Qtr 2,6,June,Jun,23,158,7,4,Wednesday,Wed,2,20342,68
20340608,2034-06-08,20340608,203406,Qtr 2,6,June,Jun,23,159,8,5,Thursday,Thu,2,20342,69
20340609,2034-06-09,20340609,203406,Qtr 2,6,June,Jun,23,160,9,6,Friday,Fri,2,20342,70
20340610,2034-06-10,20340610,203406,Qtr 2,6,June,Jun,23,161,10,7,Saturday,Sat,2,20342,71
20340611,2034-06-11,20340611,203406,Qtr 2,6,June,Jun,23,162,11,1,Sunday,Sun,2,20342,72
20340612,2034-06-12,20340612,203406,Qtr 2,6,June,Jun,24,163,12,2,Monday,Mon,2,20342,73
20340613,2034-06-13,20340613,203406,Qtr 2,6,June,Jun,24,164,13,3,Tuesday,Tue,2,20342,74
20340614,2034-06-14,20340614,203406,Qtr 2,6,June,Jun,24,165,14,4,Wednesday,Wed,2,20342,75
20340615,2034-06-15,20340615,203406,Qtr 2,6,June,Jun,24,166,15,5,Thursday,Thu,2,20342,76
20340616,2034-06-16,20340616,203406,Qtr 2,6,June,Jun,24,167,16,6,Friday,Fri,2,20342,77
20340617,2034-06-17,20340617,203406,Qtr 2,6,June,Jun,24,168,17,7,Saturday,Sat,2,20342,78
20340618,2034-06-18,20340618,203406,Qtr 2,6,June,Jun,24,169,18,1,Sunday,Sun,2,20342,79
20340619,2034-06-19,20340619,203406,Qtr 2,6,June,Jun,25,170,19,2,Monday,Mon,2,20342,80
20340620,2034-06-20,20340620,203406,Qtr 2,6,June,Jun,25,171,20,3,Tuesday,Tue,2,20342,81
